Date,High,Low,Adj Close,Open,Volume,Close,Interest,Currency,Inflation,Day,Month
2013-02-04,29.200001,28.01,28.110001,29.059999,92362200,28.110001,1.98,0.6465,2,4,2
2013-02-05,28.959999,28.040001,28.639999,28.26,47948200,28.639999,1.98,0.6465,2,5,2
2013-02-06,29.290001,28.66,29.049999,28.74,38375900,29.049999,1.98,0.6465,2,6,2
2013-02-07,29.15,28.27,28.65,29.110001,34540100,28.65,1.98,0.6465,2,7,2
2013-02-08,29.17,28.51,28.549999,28.889999,37708800,28.549999,1.98,0.6465,2,8,2
2013-02-11,28.68,28.040001,28.26,28.610001,37361800,28.26,1.98,0.6465,2,11,2
2013-02-12,28.16,27.1,27.370001,27.67,93498700,27.370001,1.98,0.6465,2,12,2
2013-02-13,28.32,27.309999,27.91,27.360001,50164000,27.91,1.98,0.6465,2,13,2
2013-02-14,28.629999,28.01,28.5,28.02,35615800,28.5,1.98,0.6465,2,14,2
2013-02-15,28.75,28.09,28.32,28.52,33109300,28.32,1.98,0.6465,2,15,2
2013-02-19,29.08,28.120001,28.93,28.23,49396400,28.93,1.98,0.6465,2,19,2
2013-02-20,29.049999,28.33,28.459999,28.92,42098200,28.459999,1.98,0.6465,2,20,2
2013-02-21,28.549999,27.15,27.280001,28.280001,49642300,27.280001,1.98,0.6465,2,21,2
2013-02-22,27.629999,26.82,27.129999,27.620001,36350200,27.129999,1.98,0.6465,2,22,2
2013-02-25,27.639999,27.15,27.27,27.16,34652000,27.27,1.98,0.6465,2,25,2
2013-02-26,27.459999,26.700001,27.389999,27.360001,31611700,27.389999,1.98,0.6465,2,26,2
2013-02-27,27.34,26.629999,26.870001,27.34,44319700,26.870001,1.98,0.6465,2,27,2
2013-02-28,27.299999,26.34,27.25,26.84,83027800,27.25,1.98,0.6465,2,28,2
2013-03-01,28.120001,26.809999,27.780001,27.049999,54064800,27.780001,1.96,0.6631905,1.5,1,3
2013-03-04,28.059999,27.440001,27.719999,27.76,32400700,27.719999,1.96,0.6631905,1.5,4,3
2013-03-05,28.18,27.209999,27.52,27.879999,40622200,27.52,1.96,0.6631905,1.5,5,3
2013-03-06,28.129999,27.35,27.450001,28.1,33532600,27.450001,1.96,0.6631905,1.5,6,3
2013-03-07,28.68,27.469999,28.58,27.57,74540200,28.58,1.96,0.6631905,1.5,7,3
2013-03-08,28.469999,27.73,27.959999,28.43,44198900,27.959999,1.96,0.6631905,1.5,8,3
2013-03-11,28.639999,27.83,28.139999,28.01,35642100,28.139999,1.96,0.6631905,1.5,11,3
2013-03-12,28.32,27.6,27.83,28.1,27569600,27.83,1.96,0.6631905,1.5,12,3
2013-03-13,27.65,26.92,27.08,27.620001,39619500,27.08,1.96,0.6631905,1.5,13,3
2013-03-14,27.43,26.83,27.040001,27.1,27646400,27.040001,1.96,0.6631905,1.5,14,3
2013-03-15,27.059999,26.559999,26.65,27.030001,31597400,26.65,1.96,0.6631905,1.5,15,3
2013-03-18,26.790001,25.780001,26.49,26.370001,26653700,26.49,1.96,0.6631905,1.5,18,3
2013-03-19,26.9,26.209999,26.549999,26.530001,25254200,26.549999,1.96,0.6631905,1.5,19,3
2013-03-20,26.690001,25.780001,25.860001,26.68,44006500,25.860001,1.96,0.6631905,1.5,20,3
2013-03-21,26.110001,25.559999,25.74,25.66,24336100,25.74,1.96,0.6631905,1.5,21,3
2013-03-22,26.01,25.629999,25.73,25.799999,18456300,25.73,1.96,0.6631905,1.5,22,3
2013-03-25,25.799999,25.08,25.129999,25.75,39199000,25.129999,1.96,0.6631905,1.5,25,3
2013-03-26,25.48,25.030001,25.209999,25.08,26957200,25.209999,1.96,0.6631905,1.5,26,3
2013-03-27,26.280001,24.719999,26.09,25,52297400,26.09,1.96,0.6631905,1.5,27,3
2013-03-28,26.17,25.52,25.58,26.09,28585700,25.58,1.96,0.6631905,1.5,28,3
2013-04-01,25.889999,25.280001,25.530001,25.629999,22249300,25.530001,1.76,0.653,1.1,1,4
2013-04-02,26.120001,25.299999,25.42,25.77,35153300,25.42,1.76,0.653,1.1,2,4
2013-04-03,26.389999,25.700001,26.25,25.83,48195200,26.25,1.76,0.653,1.1,3,4
2013-04-04,27.23,26.110001,27.07,26.620001,82016800,27.07,1.76,0.653,1.1,4,4
2013-04-05,27.799999,26.610001,27.389999,26.860001,64566600,27.389999,1.76,0.653,1.1,5,4
2013-04-08,27.200001,26.629999,26.85,27.190001,27256000,26.85,1.76,0.653,1.1,8,4
2013-04-09,26.889999,26.42,26.59,26.58,21311100,26.59,1.76,0.653,1.1,9,4
2013-04-10,27.84,26.9,27.57,27.01,45949400,27.57,1.76,0.653,1.1,10,4
2013-04-11,28.1,27.25,28.02,27.48,33368500,28.02,1.76,0.653,1.1,11,4
2013-04-12,28,27.24,27.4,28,28697400,27.4,1.76,0.653,1.1,12,4
2013-04-15,27.48,26.360001,26.52,27.16,30275400,26.52,1.76,0.653,1.1,15,4
2013-04-16,27.110001,26.4,26.92,26.809999,27365900,26.92,1.76,0.653,1.1,16,4
2013-04-17,27.200001,26.389999,26.629999,26.65,26440600,26.629999,1.76,0.653,1.1,17,4
2013-04-18,26.82,25.15,25.690001,26.82,39059000,25.690001,1.76,0.653,1.1,18,4
2013-04-19,25.959999,25.33,25.73,25.620001,20380900,25.73,1.76,0.653,1.1,19,4
2013-04-22,26.360001,25.700001,25.969999,25.809999,25687600,25.969999,1.76,0.653,1.1,22,4
2013-04-23,26.33,25.77,25.98,26.219999,25191500,25.98,1.76,0.653,1.1,23,4
2013-04-24,26.4,25.799999,26.110001,25.93,19729900,26.110001,1.76,0.653,1.1,24,4
2013-04-25,26.4,26,26.139999,26.07,17150000,26.139999,1.76,0.653,1.1,25,4
2013-04-26,27.620001,26.6,26.85,26.6,33018000,26.85,1.76,0.653,1.1,26,4
2013-04-29,27.41,26.860001,26.98,27.16,29201100,26.98,1.76,0.653,1.1,29,4
2013-04-30,27.85,27.01,27.77,27.129999,36245700,27.77,1.76,0.653,1.1,30,4
2013-05-01,27.92,27.309999,27.43,27.85,64567600,27.43,1.93,0.6545714,1.4,1,5
2013-05-02,29.02,27.98,28.969999,28.01,104257000,28.969999,1.93,0.6545714,1.4,2,5
2013-05-03,29.07,28.15,28.309999,29.040001,58506400,28.309999,1.93,0.6545714,1.4,3,5
2013-05-06,28.459999,27.48,27.57,28.33,43939400,27.57,1.93,0.6545714,1.4,6,5
2013-05-07,27.85,26.85,26.889999,27.549999,41259100,26.889999,1.93,0.6545714,1.4,7,5
2013-05-08,27.299999,26.65,27.120001,26.879999,34654900,27.120001,1.93,0.6545714,1.4,8,5
2013-05-09,27.549999,26.85,27.040001,27.08,33457200,27.040001,1.93,0.6545714,1.4,9,5
2013-05-10,27.299999,26.57,26.68,27.139999,30847100,26.68,1.93,0.6545714,1.4,10,5
2013-05-13,27.33,26.530001,26.82,26.6,29068800,26.82,1.93,0.6545714,1.4,13,5
2013-05-14,27.280001,26.82,27.07,26.889999,24930300,27.07,1.93,0.6545714,1.4,14,5
2013-05-15,26.99,26.4,26.6,26.92,30299800,26.6,1.93,0.6545714,1.4,15,5
2013-05-16,26.549999,25.9,26.129999,26.48,35499100,26.129999,1.93,0.6545714,1.4,16,5
2013-05-17,26.6,26.200001,26.25,26.4,29462700,26.25,1.93,0.6545714,1.4,17,5
2013-05-20,26.190001,25.690001,25.76,26.18,42402900,25.76,1.93,0.6545714,1.4,20,5
2013-05-21,26.08,25.59,25.66,25.870001,26261300,25.66,1.93,0.6545714,1.4,21,5
2013-05-22,25.85,24.92,25.16,25.65,45314500,25.16,1.93,0.6545714,1.4,22,5
2013-05-23,25.530001,24.77,25.059999,24.799999,37663100,25.059999,1.93,0.6545714,1.4,23,5
2013-05-24,24.969999,24.08,24.309999,24.969999,58727900,24.309999,1.93,0.6545714,1.4,24,5
2013-05-28,24.540001,23.92,24.1,24.540001,50079700,24.1,1.93,0.6545714,1.4,28,5
2013-05-29,23.809999,23.26,23.32,23.790001,64237800,23.32,1.93,0.6545714,1.4,29,5
2013-05-30,24.780001,23.93,24.549999,24.129999,60733200,24.549999,1.93,0.6545714,1.4,30,5
2013-05-31,24.950001,24.27,24.35,24.629999,35925000,24.35,1.93,0.6545714,1.4,31,5
2013-06-03,24.32,23.709999,23.85,24.27,35733800,23.85,2.3,0.6461495,1.8,3,6
2013-06-04,23.93,23.32,23.52,23.889999,34760800,23.52,2.3,0.6461495,1.8,4,6
2013-06-05,23.709999,22.790001,22.9,23.35,53819700,22.9,2.3,0.6461495,1.8,5,6
2013-06-06,23.09,22.67,22.969999,22.99,31260700,22.969999,2.3,0.6461495,1.8,6,6
2013-06-07,23.4,22.860001,23.290001,23.030001,38699200,23.290001,2.3,0.6461495,1.8,7,6
2013-06-10,24.6,23.99,24.33,24.059999,58393000,24.33,2.3,0.6461495,1.8,10,6
2013-06-11,24.35,24,24.030001,24.030001,29885900,24.030001,2.3,0.6461495,1.8,11,6
2013-06-12,24.26,23.58,23.77,24.16,26445800,23.77,2.3,0.6461495,1.8,12,6
2013-06-13,23.83,23.27,23.73,23.719999,31189300,23.73,2.3,0.6461495,1.8,13,6
2013-06-14,23.889999,23.26,23.629999,23.559999,30677100,23.629999,2.3,0.6461495,1.8,14,6
2013-06-17,24.25,23.75,24.02,23.91,33664500,24.02,2.3,0.6461495,1.8,17,6
2013-06-18,24.690001,24.08,24.209999,24.09,36709100,24.209999,2.3,0.6461495,1.8,18,6
2013-06-19,25.190001,24.1,24.309999,24.200001,31790600,24.309999,2.3,0.6461495,1.8,19,6
2013-06-20,24.75,23.65,23.9,24.280001,42765600,23.9,2.3,0.6461495,1.8,20,6
2013-06-21,24.700001,24.049999,24.530001,24.59,45833900,24.530001,2.3,0.6461495,1.8,21,6
2013-06-24,24.110001,23.379999,23.940001,23.950001,40626000,23.940001,2.3,0.6461495,1.8,24,6
2013-06-25,24.43,24.040001,24.25,24.139999,24713200,24.25,2.3,0.6461495,1.8,25,6
2013-06-26,24.65,23.99,24.16,24.51,29890300,24.16,2.3,0.6461495,1.8,26,6
2013-06-27,24.84,24.209999,24.66,24.24,34694100,24.66,2.3,0.6461495,1.8,27,6
2013-06-28,24.98,24.42,24.879999,24.68,96778900,24.879999,2.3,0.6461495,1.8,28,6
2013-07-01,25.059999,24.620001,24.809999,24.969999,20582200,24.809999,2.58,0.6591865,2,1,7
2013-07-02,24.77,24.299999,24.41,24.700001,18394100,24.41,2.58,0.6591865,2,2,7
2013-07-03,24.709999,24.15,24.52,24.219999,10404400,24.52,2.58,0.6591865,2,3,7
2013-07-05,24.66,24.200001,24.370001,24.65,20229500,24.370001,2.58,0.6591865,2,5,7
2013-07-08,25.040001,24.42,24.709999,24.469999,27064600,24.709999,2.58,0.6591865,2,8,7
2013-07-09,25.49,25.030001,25.48,25.07,30387900,25.48,2.58,0.6591865,2,9,7
2013-07-10,25.83,25.469999,25.799999,25.58,26721800,25.799999,2.58,0.6591865,2,10,7
2013-07-11,26,25.450001,25.809999,25.959999,26777400,25.809999,2.58,0.6591865,2,11,7
2013-07-12,25.93,25.549999,25.91,25.74,16537900,25.91,2.58,0.6591865,2,12,7
2013-07-15,26.43,25.65,26.280001,25.93,24234000,26.280001,2.58,0.6591865,2,15,7
2013-07-16,26.75,26.01,26.32,26.389999,30817600,26.32,2.58,0.6591865,2,16,7
2013-07-17,26.780001,26.299999,26.65,26.370001,21518500,26.65,2.58,0.6591865,2,17,7
2013-07-18,26.77,26.120001,26.18,26.75,24806900,26.18,2.58,0.6591865,2,18,7
2013-07-19,26.110001,25.6,25.879999,25.82,46539700,25.879999,2.58,0.6591865,2,19,7
2013-07-22,26.129999,25.719999,26.049999,25.99,27526300,26.049999,2.58,0.6591865,2,22,7
2013-07-23,26.299999,25.969999,26.129999,26.1,28221600,26.129999,2.58,0.6591865,2,23,7
2013-07-24,26.530001,26.049999,26.51,26.32,82635600,26.51,2.58,0.6591865,2,24,7
2013-07-25,34.880001,32.75,34.360001,33.540001,365457900,34.360001,2.58,0.6591865,2,25,7
2013-07-26,34.73,33.560001,34.009998,33.77,136028900,34.009998,2.58,0.6591865,2,26,7
2013-07-29,35.630001,34.009998,35.43,34.07,124718800,35.43,2.58,0.6591865,2,29,7
2013-07-30,37.959999,35.32,37.630001,35.650002,173582800,37.630001,2.58,0.6591865,2,30,7
2013-07-31,38.310001,36.330002,36.799999,37.959999,154828700,36.799999,2.58,0.6591865,2,31,7
2013-08-01,38.290001,36.919998,37.490002,37.299999,106066500,37.490002,2.74,0.6447964,1.5,1,8
2013-08-02,38.490002,37.5,38.049999,37.66,73058500,38.049999,2.74,0.6447964,1.5,2,8
2013-08-05,39.32,38.25,39.189999,38.43,79994800,39.189999,2.74,0.6447964,1.5,5,8
2013-08-06,39.25,37.939999,38.549999,39.110001,63950800,38.549999,2.74,0.6447964,1.5,6,8
2013-08-07,38.939999,37.700001,38.869999,38.610001,68854800,38.869999,2.74,0.6447964,1.5,7,8
2013-08-08,39.189999,38.43,38.540001,39.130001,41301000,38.540001,2.74,0.6447964,1.5,8,8
2013-08-09,38.740002,38.009998,38.5,38.59,43532300,38.5,2.74,0.6447964,1.5,9,8
2013-08-12,38.5,38.099998,38.220001,38.200001,31161000,38.220001,2.74,0.6447964,1.5,12,8
2013-08-13,38.32,36.77,37.02,38.240002,65379200,37.02,2.74,0.6447964,1.5,13,8
2013-08-14,37.549999,36.619999,36.650002,36.830002,48423900,36.650002,2.74,0.6447964,1.5,14,8
2013-08-15,37.07,36.02,36.560001,36.360001,56521100,36.560001,2.74,0.6447964,1.5,15,8
2013-08-16,37.490002,36.900002,37.080002,36.970001,45840800,37.080002,2.74,0.6447964,1.5,16,8
2013-08-19,38.279999,37.139999,37.810001,37.43,57609600,37.810001,2.74,0.6447964,1.5,19,8
2013-08-20,38.580002,37.689999,38.41,38.349998,57995200,38.41,2.74,0.6447964,1.5,20,8
2013-08-21,38.849998,38.150002,38.32,38.380001,46116900,38.32,2.74,0.6447964,1.5,21,8
2013-08-22,38.75,38.34,38.549999,38.369999,21931200,38.549999,2.74,0.6447964,1.5,22,8
2013-08-23,40.630001,38.93,40.549999,39,86442300,40.549999,2.74,0.6447964,1.5,23,8
2013-08-26,41.939999,40.619999,41.34,40.900002,94162400,41.34,2.74,0.6447964,1.5,26,8
2013-08-27,41.200001,39.419998,39.639999,40.68,72695100,39.639999,2.74,0.6447964,1.5,27,8
2013-08-28,40.849998,39.880001,40.549999,39.959999,57918200,40.549999,2.74,0.6447964,1.5,28,8
2013-08-29,41.779999,40.799999,41.279999,40.889999,58303400,41.279999,2.74,0.6447964,1.5,29,8
2013-08-30,42.259998,41.060001,41.290001,42.02,67735100,41.290001,2.74,0.6447964,1.5,30,8
2013-09-03,42.16,41.509998,41.869999,41.84,48774900,41.869999,2.81,0.6304153,1.2,3,9
2013-09-04,42.169998,41.439999,41.779999,42.009998,42581900,41.779999,2.81,0.6304153,1.2,4,9
2013-09-05,42.77,41.77,42.66,41.790001,50035400,42.66,2.81,0.6304153,1.2,5,9
2013-09-06,44.610001,42.400002,43.950001,43.09,117535700,43.950001,2.81,0.6304153,1.2,6,9
2013-09-09,44.790001,43.700001,44.040001,44.360001,75794700,44.040001,2.81,0.6304153,1.2,9,9
2013-09-10,44.259998,43.23,43.599998,44.240002,54540300,43.599998,2.81,0.6304153,1.2,10,9
2013-09-11,45.09,43.110001,45.040001,43.389999,72328300,45.040001,2.81,0.6304153,1.2,11,9
2013-09-12,45.619999,44.650002,44.75,45.529999,68072300,44.75,2.81,0.6304153,1.2,12,9
2013-09-13,45.080002,43.93,44.310001,45.040001,52765300,44.310001,2.81,0.6304153,1.2,13,9
2013-09-16,44.939999,42.43,42.509998,44.849998,70424200,42.509998,2.81,0.6304153,1.2,16,9
2013-09-17,45.439999,42.43,45.07,42.5,91934600,45.07,2.81,0.6304153,1.2,17,9
2013-09-18,45.470001,44.400002,45.23,44.84,79317000,45.23,2.81,0.6304153,1.2,18,9
2013-09-19,46.049999,45.23,45.98,45.509998,63972400,45.98,2.81,0.6304153,1.2,19,9
2013-09-20,47.599998,45.740002,47.490002,46.32,115508400,47.490002,2.81,0.6304153,1.2,20,9
2013-09-23,47.549999,46.290001,47.189999,47.279999,75177000,47.189999,2.81,0.6304153,1.2,23,9
2013-09-24,49.66,48.16,48.450001,48.509998,136716100,48.450001,2.81,0.6304153,1.2,24,9
2013-09-25,49.540001,48.459999,49.459999,49.23,87879700,49.459999,2.81,0.6304153,1.2,25,9
2013-09-26,50.599998,49.5,50.389999,50.009998,98220100,50.389999,2.81,0.6304153,1.2,26,9
2013-09-27,51.279999,49.860001,51.240002,50.290001,81410500,51.240002,2.81,0.6304153,1.2,27,9
2013-09-30,51.599998,49.799999,50.23,50.139999,100095000,50.23,2.81,0.6304153,1.2,30,9
2013-10-01,51.029999,49.450001,50.419998,49.970001,98114000,50.419998,2.62,0.6214021,1,1,10
2013-10-02,51.099998,49.950001,50.279999,50.130001,62834000,50.279999,2.62,0.6214021,1,2,10
2013-10-03,50.720001,49.060001,49.18,50.470001,82045000,49.18,2.62,0.6214021,1,3,10
2013-10-04,51.16,49.57,51.040001,49.77,74447000,51.040001,2.62,0.6214021,1,4,10
2013-10-07,51.290001,50.400002,50.52,50.73,57204000,50.52,2.62,0.6214021,1,7,10
2013-10-08,50.599998,47.080002,47.139999,50.599998,136081000,47.139999,2.62,0.6214021,1,8,10
2013-10-09,47.84,45.259998,46.77,47.380001,147297000,46.77,2.62,0.6214021,1,9,10
2013-10-10,49.68,47.830002,49.049999,47.869999,99774000,49.049999,2.62,0.6214021,1,10,10
2013-10-11,49.869999,48.790001,49.110001,49.18,58428000,49.110001,2.62,0.6214021,1,11,10
2013-10-14,49.630001,47.91,49.509998,48.310001,68781000,49.509998,2.62,0.6214021,1,14,10
2013-10-15,51,49.18,49.5,49.990002,81167000,49.5,2.62,0.6214021,1,15,10
2013-10-16,51.240002,49.900002,51.139999,50.040001,64678000,51.139999,2.62,0.6214021,1,16,10
2013-10-17,52.220001,50.950001,52.209999,51.119999,71522000,52.209999,2.62,0.6214021,1,17,10
2013-10-18,54.830002,53.599998,54.220001,54.18,88260000,54.220001,2.62,0.6214021,1,18,10
2013-10-21,54.810001,53.509998,53.849998,54.68,58235000,53.849998,2.62,0.6214021,1,21,10
2013-10-22,54.759998,52.200001,52.68,54.330002,83204000,52.68,2.62,0.6214021,1,22,10
2013-10-23,52.25,51.130001,51.900002,51.75,57207000,51.900002,2.62,0.6214021,1,23,10
2013-10-24,52.84,51.59,52.450001,52.380001,46775000,52.450001,2.62,0.6214021,1,24,10
2013-10-25,53.240002,51.880001,51.950001,53.18,45085000,51.950001,2.62,0.6214021,1,25,10
2013-10-28,51.700001,49.610001,50.23,51.540001,73472000,50.23,2.62,0.6214021,1,28,10
2013-10-29,50.790001,49.25,49.400002,50.73,102143000,49.400002,2.62,0.6214021,1,29,10
2013-10-30,50.209999,48.75,49.009998,50,127073000,49.009998,2.62,0.6214021,1,30,10
2013-10-31,52,46.5,50.209999,47.16,248809000,50.209999,2.62,0.6214021,1,31,10
2013-11-01,52.09,49.720001,49.75,50.849998,95033000,49.75,2.72,0.621029,1.2,1,11
2013-11-04,49.75,48.02,48.220001,49.369999,80371000,48.220001,2.72,0.621029,1.2,4,11
2013-11-05,50.18,47.509998,50.110001,47.790001,76835000,50.110001,2.72,0.621029,1.2,5,11
2013-11-06,50.450001,48.709999,49.119999,50.259998,67889000,49.119999,2.72,0.621029,1.2,6,11
2013-11-07,49.869999,47.299999,47.560001,49.240002,97128000,47.560001,2.72,0.621029,1.2,7,11
2013-11-08,48.650002,47.25,47.529999,47.810001,70731000,47.529999,2.72,0.621029,1.2,8,11
2013-11-11,47.529999,45.73,46.200001,47.040001,80910000,46.200001,2.72,0.621029,1.2,11,11
2013-11-12,47.369999,45.830002,46.610001,46,68196000,46.610001,2.72,0.621029,1.2,12,11
2013-11-13,48.740002,46.060001,48.709999,46.23,79245000,48.709999,2.72,0.621029,1.2,13,11
2013-11-14,49.57,48.029999,48.990002,48.700001,75117000,48.990002,2.72,0.621029,1.2,14,11
2013-11-15,49.48,48.709999,49.009998,49.110001,42453000,49.009998,2.72,0.621029,1.2,15,11
2013-11-18,48.84,45.799999,45.830002,48.470001,85910000,45.830002,2.72,0.621029,1.2,18,11
2013-11-19,47,45.720001,46.360001,46.259998,75602000,46.360001,2.72,0.621029,1.2,19,11
2013-11-20,47.549999,46.310001,46.43,46.610001,53933000,46.43,2.72,0.621029,1.2,20,11
2013-11-21,47.459999,46.689999,46.700001,46.990002,34886000,46.700001,2.72,0.621029,1.2,21,11
2013-11-22,47.27,45.959999,46.23,47.040001,40545000,46.23,2.72,0.621029,1.2,22,11
2013-11-25,46.650002,44.040001,44.82,46.360001,82565000,44.82,2.72,0.621029,1.2,25,11
2013-11-26,46.169998,43.549999,45.889999,44.66,82016000,45.889999,2.72,0.621029,1.2,26,11
2013-11-27,46.669998,45.529999,46.490002,45.970001,44993000,46.490002,2.72,0.621029,1.2,27,11
2013-11-29,47.209999,46.5,47.009998,46.75,22953900,47.009998,2.72,0.621029,1.2,29,11
2013-12-02,47.540001,46.259998,47.060001,46.900002,50774000,47.060001,2.9,0.6105332,1.5,2,12
2013-12-03,47.200001,46.290001,46.73,46.75,32086000,46.73,2.9,0.6105332,1.5,3,12
2013-12-04,48.77,46.259998,48.619999,46.459999,60890000,48.619999,2.9,0.6105332,1.5,4,12
2013-12-05,48.700001,47.869999,48.34,48.150002,43855000,48.34,2.9,0.6105332,1.5,5,12
2013-12-06,49.389999,47.709999,47.939999,48.98,42938000,47.939999,2.9,0.6105332,1.5,6,12
2013-12-09,48.970001,47.740002,48.84,48.09,36056000,48.84,2.9,0.6105332,1.5,9,12
2013-12-10,50.77,48.540001,50.25,48.639999,68479000,50.25,2.9,0.6105332,1.5,10,12
2013-12-11,50.77,49.009998,49.380001,50.549999,65776000,49.380001,2.9,0.6105332,1.5,11,12
2013-12-12,52.07,50.66,51.830002,51.049999,92723000,51.830002,2.9,0.6105332,1.5,12,12
2013-12-13,53.5,51.34,53.32,51.66,82641000,53.32,2.9,0.6105332,1.5,13,12
2013-12-16,54.5,52.91,53.810001,53.25,85119000,53.810001,2.9,0.6105332,1.5,16,12
2013-12-17,55.18,54.240002,54.860001,54.759998,78751000,54.860001,2.9,0.6105332,1.5,17,12
2013-12-18,55.889999,53.75,55.57,54.860001,76003000,55.57,2.9,0.6105332,1.5,18,12
2013-12-19,55.189999,53.950001,55.049999,54.330002,89753200,55.049999,2.9,0.6105332,1.5,19,12
2013-12-20,55.150002,54.23,55.119999,54.93,239824000,55.119999,2.9,0.6105332,1.5,20,12
2013-12-23,58.32,55.450001,57.77,55.5,98297000,57.77,2.9,0.6105332,1.5,23,12
2013-12-24,58.580002,56.91,57.959999,58.27,46617800,57.959999,2.9,0.6105332,1.5,24,12
2013-12-26,58.380001,57.369999,57.73,58.32,55101000,57.73,2.9,0.6105332,1.5,26,12
2013-12-27,57.68,55.25,55.439999,57.48,60466000,55.439999,2.9,0.6105332,1.5,27,12
2013-12-30,55.18,53.43,53.709999,54.93,68307000,53.709999,2.9,0.6105332,1.5,30,12
2013-12-31,54.860001,53.91,54.650002,54.119999,43076200,54.650002,2.9,0.6105332,1.5,31,12
2014-01-02,55.220001,54.189999,54.709999,54.830002,43195500,54.709999,2.86,0.6070422,1.6,2,1
2014-01-03,55.650002,54.529999,54.560001,55.02,38246200,54.560001,2.86,0.6070422,1.6,3,1
2014-01-06,57.259998,54.049999,57.200001,54.419998,68852600,57.200001,2.86,0.6070422,1.6,6,1
2014-01-07,58.549999,57.220001,57.919998,57.700001,77207400,57.919998,2.86,0.6070422,1.6,7,1
2014-01-08,58.41,57.23,58.23,57.599998,56682400,58.23,2.86,0.6070422,1.6,8,1
2014-01-09,58.959999,56.650002,57.220001,58.650002,92253300,57.220001,2.86,0.6070422,1.6,9,1
2014-01-10,58.299999,57.060001,57.939999,57.130001,42449500,57.939999,2.86,0.6070422,1.6,10,1
2014-01-13,58.25,55.380001,55.91,57.91,63010900,55.91,2.86,0.6070422,1.6,13,1
2014-01-14,57.779999,56.099998,57.740002,56.459999,37503600,57.740002,2.86,0.6070422,1.6,14,1
2014-01-15,58.57,57.27,57.599998,57.98,33663400,57.599998,2.86,0.6070422,1.6,15,1
2014-01-16,58.02,56.830002,57.189999,57.259998,34541800,57.189999,2.86,0.6070422,1.6,16,1
2014-01-17,57.82,56.07,56.299999,57.299999,40849200,56.299999,2.86,0.6070422,1.6,17,1
2014-01-21,58.580002,56.5,58.509998,56.599998,48669200,58.509998,2.86,0.6070422,1.6,21,1
2014-01-22,59.310001,57.099998,57.509998,58.849998,61352900,57.509998,2.86,0.6070422,1.6,22,1
2014-01-23,56.68,55.689999,56.630001,56.369999,47951800,56.630001,2.86,0.6070422,1.6,23,1
2014-01-24,56.419998,54.400002,54.450001,56.150002,55200700,54.450001,2.86,0.6070422,1.6,24,1
2014-01-27,54.939999,51.849998,53.549999,54.73,73924100,53.549999,2.86,0.6070422,1.6,27,1
2014-01-28,55.279999,54,55.139999,54.02,48191200,55.139999,2.86,0.6070422,1.6,28,1
2014-01-29,54.950001,53.189999,53.529999,54.610001,92995600,53.529999,2.86,0.6070422,1.6,29,1
2014-01-30,62.5,60.459999,61.080002,62.119999,150178900,61.080002,2.86,0.6070422,1.6,30,1
2014-01-31,63.369999,60.169998,62.57,60.470001,87794600,62.57,2.86,0.6070422,1.6,31,1
2014-02-03,63.77,60.700001,61.48,63.029999,74866600,61.48,2.71,0.603666,1.1,3,2
2014-02-04,63.139999,61.82,62.75,62.049999,45985500,62.75,2.71,0.603666,1.1,4,2
2014-02-05,63.16,61.27,62.189999,62.740002,51685100,62.189999,2.71,0.603666,1.1,5,2
2014-02-06,62.779999,61.459999,62.16,61.459999,42086500,62.16,2.71,0.603666,1.1,6,2
2014-02-07,64.57,62.220001,64.32,62.27,60704300,64.32,2.71,0.603666,1.1,7,2
2014-02-10,64.489998,63.470001,63.549999,64.300003,43666100,63.549999,2.71,0.603666,1.1,10,2
2014-02-11,65,63.349998,64.849998,63.75,45675600,64.849998,2.71,0.603666,1.1,11,2
2014-02-12,65.059998,64.050003,64.449997,64.919998,47282100,64.449997,2.71,0.603666,1.1,12,2
2014-02-13,67.330002,64.050003,67.330002,64.18,61911700,67.330002,2.71,0.603666,1.1,13,2
2014-02-14,67.580002,66.720001,67.089996,67.5,36694900,67.089996,2.71,0.603666,1.1,14,2
2014-02-18,67.540001,66.07,67.300003,66.940002,43809900,67.300003,2.71,0.603666,1.1,18,2
2014-02-19,69.080002,67,68.059998,67.050003,62087100,68.059998,2.71,0.603666,1.1,19,2
2014-02-20,70.110001,65.730003,69.629997,67.730003,130928900,69.629997,2.71,0.603666,1.1,20,2
2014-02-21,69.959999,68.449997,68.589996,69.690002,70932400,68.589996,2.71,0.603666,1.1,21,2
2014-02-24,71.440002,68.540001,70.779999,68.739998,76620300,70.779999,2.71,0.603666,1.1,24,2
2014-02-25,71,69.449997,69.849998,70.949997,52077000,69.849998,2.71,0.603666,1.1,25,2
2014-02-26,71.220001,68.849998,69.260002,70.190002,55322700,69.260002,2.71,0.603666,1.1,26,2
2014-02-27,70.010002,68.870003,68.940002,69.339996,41653700,68.940002,2.71,0.603666,1.1,27,2
2014-02-28,69.879997,67.379997,68.459999,69.470001,66783700,68.459999,2.71,0.603666,1.1,28,2
2014-03-03,68.050003,66.510002,67.410004,66.959999,56824100,67.410004,2.72,0.601629,1.5,3,3
2014-03-04,68.900002,67.620003,68.800003,68.660004,42013500,68.800003,2.72,0.601629,1.5,4,3
2014-03-05,71.970001,69.620003,71.57,69.690002,74567700,71.57,2.72,0.601629,1.5,5,3
